protein	pdb/af50m	empty	best_ann	annotation_found
2071734999	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A1Y2ZNL9 : Uncharacterized protein (active UniProt ID: N);HAO2061649 : DUF4326 domain-containing protein (active UniProt ID: Y);MDI1114080 : DUF4326 domain-containing protein (active UniProt ID: Y);EHV4442727 : DUF4326 domain-containing protein (active UniProt ID: Y);MUM82942 : DUF4326 domain-containing protein (active UniProt ID: Y);MED6826803 : DUF4326 domain-containing protein (active UniProt ID: Y);HBC8437412 : DUF4326 domain-containing protein (active UniProt ID: Y);EFF2106009 : DUF4326 domain-containing protein (active UniProt ID: Y);A0AA96K945 : DUF4326 domain-containing protein (active UniProt ID: Y);A0A8F5MMK0 : NrdA.1-like protein (active UniProt ID: N);GCJ81049 : Uncharacterized protein (active UniProt ID: Y);QXN76216 : Uncharacterized protein (active UniProt ID: Y);AXC36870 : Uncharacterized protein (active UniProt ID: Y);MDI1143750 : DUF4326 domain-containing protein (active UniProt ID: Y);A0AA43PWE3 : DUF4326 domain-containing protein (active UniProt ID: Y);OTE92438 : Uncharacterized protein (active UniProt ID: Y);A0AAE7VF21 : Uncharacterized protein (active UniProt ID: Y);HAN1506828 : DUF4326 domain-containing protein (active UniProt ID: Y);A0A6L6RY30 : DUF4326 domain-containing protein (active UniProt ID: N);MDI0804439 : DUF4326 domain-containing protein (active UniProt ID: Y);A0A2Z5H9V4 : DUF4326 domain-containing protein (active UniProt ID: Y);TZC61927 : DUF4326 domain-containing protein (active UniProt ID: Y);HAN4489946 : DUF4326 domain-containing protein (active UniProt ID: Y);MDS1552449 : DUF4326 domain-containing protein (active UniProt ID: Y);A0A1C3S6W7 : DUF4326 domain-containing protein (active UniProt ID: Y);EGE6126604 : DUF4326 domain-containing protein (active UniProt ID: Y);L7TPD9 : DUF4326 domain-containing protein (active UniProt ID: Y);WIL00748 : Uncharacterized protein (active UniProt ID: Y);QDF13949 : Uncharacterized protein (active UniProt ID: Y);A0A5A4U6J5 : DUF4326 domain-containing protein (active UniProt ID: Y);MED6924549 : DUF4326 domain-containing protein (active UniProt ID: Y);EGE5868510 : DUF4326 domain-containing protein (active UniProt ID: Y);MED6562122 : DUF4326 domain-containing protein (active UniProt ID: Y);EFF2106009 : DUF4326 domain-containing protein (active UniProt ID: N);HAN4697695 : DUF4326 domain-containing protein (active UniProt ID: Y);WNN14742 : Uncharacterized protein (active UniProt ID: Y);YP_009102084 : hypothetical protein (active UniProt ID: Y);WP_137592943 : DUF4326 domain-containing protein (active UniProt ID: Y);HAN3822247 : DUF4326 domain-containing protein (active UniProt ID: Y);BBM62058 : Uncharacterized protein (active UniProt ID: Y);A0A482GHX1 : DUF4326 domain-containing protein (active UniProt ID: Y);EFJ0711391 : DUF4326 domain-containing protein (active UniProt ID: N);A0AA47LYA4 : DUF4326 domain-containing protein (active UniProt ID: Y);EKR8628565 : DUF4326 domain-containing protein (active UniProt ID: Y);HEA3649788 : DUF4326 domain-containing protein (active UniProt ID: Y);ELQ3159223 : DUF4326 domain-containing protein (active UniProt ID: Y);EFJ0711391 : DUF4326 domain-containing protein (active UniProt ID: Y);SCA80376 : Uncharacterized protein (active UniProt ID: Y);HBC8456944 : DUF4326 domain-containing protein (active UniProt ID: Y);A0A4Y6E6F8 : DUF4326 domain-containing protein (active UniProt ID: Y);MED6572845 : DUF4326 domain-containing protein (active UniProt ID: Y);AIT14387 : Uncharacterized protein (active UniProt ID: Y);HAO2010562 : DUF4326 domain-containing protein (active UniProt ID: Y);MDI0694794 : DUF4326 domain-containing protein (active UniProt ID: Y);MUM71584 : DUF4326 domain-containing protein (active UniProt ID: Y);QBO61915 : Uncharacterized protein (active UniProt ID: Y);YP_009150389 : hypothetical protein (active UniProt ID: Y);A0A097EY81 : DUF4326 domain-containing protein (active UniProt ID: Y);AGC34755 : Uncharacterized protein (active UniProt ID: Y)	True
563784711	pdb	True	NA	NA
563784711	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;QEO96975 : Uncharacterized protein (active UniProt ID: Y);MEC5114036 : Helix-turn-helix domain-containing protein (active UniProt ID: Y);AKO08106 : Uncharacterized protein (active UniProt ID: Y);AKK64462 : Uncharacterized protein (active UniProt ID: Y);AKO00474 : Uncharacterized protein (active UniProt ID: Y);A0A0M1K6V1 : Uncharacterized protein (active UniProt ID: N);WGY42426 : TrmB family transcriptional regulator (active UniProt ID: Y);QGH65796 : Uncharacterized protein (active UniProt ID: Y);AJQ88022 : Uncharacterized protein (active UniProt ID: Y);UNW43989 : Uncharacterized protein (active UniProt ID: Y);OLK87365 : Uncharacterized protein (active UniProt ID: Y);OWB28513 : Uncharacterized protein (active UniProt ID: Y);WP_033005542 : helix-turn-helix domain-containing protein (active UniProt ID: Y);KOR41261 : Uncharacterized protein (active UniProt ID: Y);A0A0C5V0K9 : Uncharacterized protein (active UniProt ID: Y);AKO04221 : Uncharacterized protein (active UniProt ID: Y);MEC5079429 : Helix-turn-helix domain-containing protein (active UniProt ID: Y);A0A5E8KR11 : Transcription regulator TrmB N-terminal domain-containing protein (active UniProt ID: N)	True
563784720	pdb	True	NA	NA
563784720	af50m	False	HNH endonuclease	True
1834462432	pdb	True	NA	NA
1834462432	af50m	True	NA	NA
713665774	pdb	True	NA	NA
713665774	af50m	False	Sulfate transporter	True
17313233	pdb	True	NA	NA
17313233	af50m	False	Phage virion morphogenesis protein	True
17313241	pdb	False	Phage tail sheath family protein [UniProt ID: Q9L0N8] 	True
17313241	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;QBR32944 : Phage tail sheath protein (active UniProt ID: Y);A0A482NKP0 : Phage tail sheath protein (active UniProt ID: N);WP_134786909 : phage tail sheath protein (active UniProt ID: Y)	True
1834463028	pdb	False	Cupin type-2 domain-containing protein [UniProt ID: Q9X1H0] 	True
1834463028	af50m	False	Mannose-6-phosphate isomerase-like protein (Cupin superfamily)	True
164609304	pdb	True	NA	NA
164609304	af50m	True	NA	NA
1845926028	pdb	True	NA	NA
1845926028	af50m	True	NA	NA
1834463137	pdb	True	NA	NA
1834463137	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_057429062 : DUF2213 domain-containing protein (active UniProt ID: Y);A0A0P9NFD7 : DUF2213 domain-containing protein (active UniProt ID: N);KPW42331 : Uncharacterized protein (active UniProt ID: Y)	True
164609349	pdb	True	NA	NA
164609349	af50m	True	NA	NA
2296131729	pdb	True	NA	NA
2296131729	af50m	True	NA	NA
2296131860	pdb	False	Ribonuclease H (RNase H) (EC 3.1.26.4) [UniProt ID: P13319] 	True
2296131860	af50m	False	5'-3' exonuclease domain-containing protein	True
1682780538	pdb	True	NA	NA
1682780538	af50m	False	Phage protein	False
2296131963	pdb	True	NA	NA
2296131963	af50m	False	DNA primase	True
1682780582	pdb	True	NA	NA
1682780582	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_286869496 : hypothetical protein (active UniProt ID: Y);MBS90828 : Uncharacterized protein (active UniProt ID: Y);A0A2E9CUE0 : HNH endonuclease (active UniProt ID: Y);MAS67332 : Uncharacterized protein (active UniProt ID: Y);A0A2E0NP06 : HNH endonuclease (active UniProt ID: N)	True
2333487596	pdb	True	NA	NA
2333487596	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A413W712 : ASCH domain-containing protein (active UniProt ID: N);RHB41864 : Uncharacterized protein (active UniProt ID: Y);WP_118709798 : hypothetical protein (active UniProt ID: N)	True
334737995	pdb	True	NA	NA
334737995	af50m	False	Uncharacterized protein	False
334738008	pdb	True	NA	NA
334738008	af50m	True	NA	NA
2333487738	pdb	True	NA	NA
2333487738	af50m	True	NA	NA
334738046	pdb	True	NA	NA
334738046	af50m	False	Uncharacterized protein	False
334738050	pdb	True	NA	NA
334738050	af50m	False	Uncharacterized protein	False
2296132271	pdb	True	NA	NA
2296132271	af50m	True	NA	NA
334738114	pdb	False	PHIKZ014 [UniProt ID: Q8SDE8] 	True
334738114	af50m	True	NA	NA
334738119	pdb	True	NA	NA
334738119	af50m	True	NA	NA
334738180	pdb	False	PHIKZ164 [UniProt ID: Q8SCZ8] 	True
334738180	af50m	False	Phage tail protein	True
334738188	pdb	True	NA	NA
334738188	af50m	True	NA	NA
334738227	pdb	True	NA	NA
334738227	af50m	True	NA	NA
334738233	pdb	True	NA	NA
334738233	af50m	True	NA	NA
334738272	pdb	True	NA	NA
334738272	af50m	True	NA	NA
334738279	pdb	True	NA	NA
334738279	af50m	True	NA	NA
334738313	pdb	True	NA	NA
334738313	af50m	True	NA	NA
1585558430	pdb	True	NA	NA
1585558430	af50m	False	Terminase small subunit	True
334738347	pdb	True	NA	NA
334738347	af50m	False	HTH cro/C1-type domain-containing protein	True
334738357	pdb	True	NA	NA
334738357	af50m	True	NA	NA
223556776	pdb	True	NA	NA
223556776	af50m	True	NA	NA
2441065726	pdb	True	NA	NA
2441065726	af50m	True	NA	NA
1899050278	pdb	False	Tail tube initiator [UniProt ID: A0A9E7DTH1] 	True
1899050278	af50m	False	Dit-like phage tail protein N-terminal domain-containing protein	True
723006768	pdb	True	NA	NA
723006768	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;RZA28187 : Uncharacterized protein (active UniProt ID: Y);A0A4Q6G9C4 : Uncharacterized protein (Fragment) (active UniProt ID: N)	True
2441065853	pdb	True	NA	NA
2441065853	af50m	False	DUF1353 domain-containing protein	True
701904408	pdb	True	NA	NA
701904408	af50m	True	NA	NA
529282590	pdb	True	NA	NA
529282590	af50m	True	NA	NA
529282658	pdb	True	NA	NA
529282658	af50m	True	NA	NA
1899050616	pdb	True	NA	NA
1899050616	af50m	True	NA	NA
1899050656	pdb	True	NA	NA
1899050656	af50m	True	NA	NA
345650852	pdb	True	NA	NA
345650852	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A4R2ZIX7 : AP2 domain-containing protein (active UniProt ID: N);TCQ94073 : Uncharacterized protein (active UniProt ID: Y);WP_132831843 : hypothetical protein (active UniProt ID: Y)	True
1899050663	pdb	True	NA	NA
1899050663	af50m	True	NA	NA
529282736	pdb	True	NA	NA
529282736	af50m	True	NA	NA
345650880	pdb	True	NA	NA
345650880	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A350S1P2 : 4Fe-4S ferredoxin-type domain-containing protein (active UniProt ID: N);HAX11960 : Uncharacterized protein (active UniProt ID: Y)	True
1899050692	pdb	True	NA	NA
1899050692	af50m	False	AAA domain-containing protein	True
529282822	pdb	True	NA	NA
529282822	af50m	True	NA	NA
1899050850	pdb	True	NA	NA
1899050850	af50m	False	Head decoration protein	True
723007426	pdb	True	NA	NA
723007426	af50m	True	NA	NA
1899050960	pdb	False	Lipolytic protein G-D-S-L family [UniProt ID: B8FVL4] 	True
1899050960	af50m	False	SGNH/GDSL hydrolase family protein	True
371767328	pdb	True	NA	NA
371767328	af50m	False	HNH endonuclease	True
1585559601	pdb	True	NA	NA
1585559601	af50m	True	NA	NA
371767382	pdb	True	NA	NA
371767382	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A166IH80 : Uncharacterized protein (active UniProt ID: N);KZX63222 : Uncharacterized protein (active UniProt ID: Y);WP_063540584 : hypothetical protein (active UniProt ID: Y)	False
371767392	pdb	True	NA	NA
371767392	af50m	False	Methyltransferase	True
2289973830	pdb	True	NA	NA
2289973830	af50m	False	HNH endonuclease	True
2289973925	pdb	False	Probable intron-encoded endonuclease 1 (EC 3.1.-.-) [UniProt ID: Q34807] 	True
2289973925	af50m	False	Homing endonuclease LAGLIDADG domain-containing protein	True
2289974148	pdb	False	Virion protein [UniProt ID: A0A2K8HL77] 	True
2289974148	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;AOI57444 : Uncharacterized protein (active UniProt ID: Y);A0A1B4BS10 : DUF2612 domain-containing protein (active UniProt ID: N);WP_069225611 : DUF2612 domain-containing protein (active UniProt ID: N)	True
164609232	pdb	True	NA	NA
164609232	af50m	True	NA	NA
2289974651	pdb	True	NA	NA
2289974651	af50m	True	NA	NA
164609416	pdb	True	NA	NA
164609416	af50m	True	NA	NA
164609482	pdb	True	NA	NA
164609482	af50m	True	NA	NA
164609542	pdb	True	NA	NA
164609542	af50m	True	NA	NA
164609594	pdb	True	NA	NA
164609594	af50m	True	NA	NA
164609648	pdb	False	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase) [UniProt ID: D1C4T7] 	True
164609648	af50m	False	Radical SAM enzyme, Cfr family protein	True
1024212691	pdb	True	NA	NA
1024212691	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A9Q5AP50 : Lysis protein (active UniProt ID: N);WP_169853631 : hypothetical protein (active UniProt ID: Y);A0A7Y1HNA5 : Lysis protein (active UniProt ID: N);NMZ63431 : Uncharacterized protein (active UniProt ID: N);NMZ63431 : Uncharacterized protein (active UniProt ID: Y)	True
1278230358	pdb	True	NA	NA
1278230358	af50m	True	NA	NA
1585561469	pdb	True	NA	NA
1585561469	af50m	False	DUF4365 domain-containing protein	True
1278230446	pdb	False	Shealth protein [UniProt ID: A0A9E7J1M1] 	True
1278230446	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;YP_007236467 : tail sheath (active UniProt ID: Y);KEH12924 : Uncharacterized protein (active UniProt ID: Y);A0A081J886 : Tail sheath protein (active UniProt ID: Y);WP_016064780 : structural protein (active UniProt ID: N);WP_016064780 : DUF3383 family protein (active UniProt ID: N);KEH08724 : Uncharacterized protein (active UniProt ID: Y);A0A072THM3 : DUF3383 family protein (active UniProt ID: N);AEK21596 : Structural protein (active UniProt ID: Y);G0YV59 : Putative structural protein (active UniProt ID: Y)	True
1585561529	pdb	True	NA	NA
1585561529	af50m	False	DUF2591 domain-containing protein	True
1007009724	pdb	False	Putative tail protein [UniProt ID: A0A482JMG8] 	True
1007009724	af50m	False	Bacteriophage T7 tail fibre protein-like N-terminal domain-containing protein	True
1007009813	pdb	False	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29) [UniProt ID: O28185] 	True
1007009813	af50m	False	peptidyl-tRNA hydrolase (EC 3.1.1.29)	True
1007009819	pdb	True	NA	NA
1007009819	af50m	True	NA	NA
1585561675	pdb	True	NA	NA
1585561675	af50m	False	DUF1351 domain-containing protein	True
1269186771	pdb	True	NA	NA
1269186771	af50m	True	NA	NA
359842916	pdb	True	NA	NA
359842916	af50m	True	NA	NA
359842959	pdb	True	NA	NA
359842959	af50m	False	Single-stranded DNA-binding protein	True
359843030	pdb	True	NA	NA
359843030	af50m	True	NA	NA
359843087	pdb	True	NA	NA
359843087	af50m	True	NA	NA
359843152	pdb	True	NA	NA
359843152	af50m	True	NA	NA
359843201	pdb	True	NA	NA
359843201	af50m	True	NA	NA
2560280618	pdb	False	Deoxycytidylate deaminase [UniProt ID: H6WFU3] 	True
2560280618	af50m	False	Deoxycytidylate deaminase	True
1003341883	pdb	True	NA	NA
1003341883	af50m	True	NA	NA
1003341932	pdb	False	Translational regulator CsrA (Carbon storage regulator) (Global translational regulatory protein RsmA) [UniProt ID: O69078] 	True
1003341932	af50m	False	Translational regulator CsrA (Carbon storage regulator)	True
952977541	pdb	False	RNA-binding protein FXR2 (FXR2P) (FMR1 autosomal homolog 2) [UniProt ID: P51116] 	True
952977541	af50m	False	Trafficking protein particle complex 8	True
2416396471	pdb	True	NA	NA
2416396471	af50m	True	NA	NA
952977605	pdb	True	NA	NA
952977605	af50m	False	Tape measure protein N-terminal domain-containing protein	True
2416396847	pdb	False	Tail sheath protein [UniProt ID: A0A2K8IA62] 	True
2416396847	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_088591555 : DUF3383 domain-containing protein (active UniProt ID: Y);CAB3715184 : Uncharacterized protein (active UniProt ID: Y);A0A225M0F3 : Uncharacterized protein (active UniProt ID: N);RBP10455 : Uncharacterized protein DUF3383 (active UniProt ID: Y);OWT54877 : Uncharacterized protein (active UniProt ID: Y);A0A366F9Q6 : Uncharacterized protein DUF3383 (active UniProt ID: N)	True
2416396888	pdb	True	NA	NA
2416396888	af50m	True	NA	NA
1735346962	pdb	True	NA	NA
1735346962	af50m	True	NA	NA
1585564446	pdb	True	NA	NA
1585564446	af50m	False	Phage head morphogenesis domain-containing protein	True
1015794548	pdb	True	NA	NA
1015794548	af50m	False	ParB/Sulfiredoxin domain-containing protein	True
1585564674	pdb	False	Gene transfer agent [UniProt ID: A0A4Y6E762] 	True
